SONumber,LineNumber,ItemCode,ItemDescription,CustomerCode,CustomerName,ItemSalesClassCode,OrderQuantity,UnitPrice,ExtendedLineAmount,Order date,Requested Ship date,lead_time_days,mfg_start_date,earliest_ship_date,feasibility,days_margin,Profit,gp_pct_cost_sheet,profit_estimated,ship_month
64976,2,5660,MPM Antiseptic Wound & Skin Cleanser 8 fl.oz. MP00032,MPM       ,"MPM Medical, Inc.",Filling OP,9200.0,2.2,20240.0,2026-02-09,,0,2026-02-25,2026-02-25,NO_DEADLINE,,7483.537600000002,0.36974,7483.537600000001,2026-02
64421,1,7236,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev B.,HARMAC    ,"Harmac Medical Products, Inc",Drape&Mask,40000.0,0.5322,21288.0,2025-07-24,2026-05-29,0,2026-02-25,2026-02-25,ON_TIME,93.0,11752.280000000002,0.5520612551672305,11752.280000000002,2026-02
64834,1,7488,"CARDINAL HEALTH TELFA NON-ADHERENT DRESSING 3""x4"" 2132",COVIDMA   ,Patient Recovery,MEDICAL   ,1080.0,170.4,184032.0,2025-12-22,2026-04-16,0,2026-02-25,2026-02-25,ON_TIME,50.0,21385.04004,0.1162028345070422,21385.040039999993,2026-02
64969,1,7558,ioTech ioRinse AC 1 liter,IOTECH    ,Iotech International,Filling OP,15000.0,1.7,25500.0,2026-02-05,2026-05-31,0,2026-02-25,2026-02-25,ON_TIME,95.0,19670.865,0.7714064705882353,19670.865,2026-02
64969,2,7559,ioTech ioRinse AC 16oz,IOTECH    ,Iotech International,Filling OP,15000.0,1.57,23550.0,2026-02-05,2026-05-31,0,2026-02-25,2026-02-25,ON_TIME,95.0,17667.930000000004,0.7502305732484077,17667.93,2026-02
64142,1,7769,PERIOSCIENCES AO ProRinse SENSITIVE 10 oz,PERIO     ,PerioSciences,Filling OP,5250.0,2.61,13702.5,2025-05-06,2026-01-15,0,2026-02-25,2026-02-25,LATE,-41.0,6865.724249999999,0.5010563218390804,6865.72425,2026-02
64142,2,7794,PERIOSCIENCES AO ProRinse SENSITIVE 32 oz,PERIO     ,PerioSciences,Filling OP,300.0,6.75,2025.0,2025-05-06,2026-01-15,0,2026-02-25,2026-02-25,LATE,-41.0,850.9122000000001,0.4202035555555556,850.9122000000001,2026-02
64879,1,5045,FREUDENBERG 30cm X 47cm Nonwoven Sheets 122P0463,FREUD     ,Freudenberg Performance Materials LP,MEDICAL   ,25000.0,1.63,40750.0,2026-01-07,2026-06-05,0,2026-02-25,2026-02-25,ON_TIME,100.0,14909.999999999996,0.3658895705521471,14909.999999999995,2026-02
64893,1,3958,Harmac Filter Disc P3113306 Rev E,HARM IRE  ,Harmac Medical Products,MEDICAL   ,202500.0,0.27,54675.0,2026-01-13,2026-06-06,0,2026-02-25,2026-02-25,ON_TIME,101.0,28557.1575,0.5223074074074074,28557.1575,2026-02
64972,1,7811,PERIO AO ProRinse WHITE CARE 10 oz,PERIO     ,PerioSciences,Filling OP,5250.0,2.65,13912.5,2026-02-05,,0,2026-02-25,2026-02-25,NO_DEADLINE,,13912.5,1.0,13912.5,2026-02
64972,2,7812,PERIO AO ProRinse WHITE CARE 32 oz,PERIO     ,PerioSciences,Filling OP,200.0,6.95,1390.0,2026-02-05,,0,2026-02-25,2026-02-25,NO_DEADLINE,,1390.0,1.0,1390.0,2026-02
64192,1,5341,ISI EXTRA LARGE ALUMI-HAND 761,ISI       ,Instrument Specialists Inc,MEDICAL   ,5245.0,11.6,60842.0,2025-05-16,2026-05-15,0,2026-02-25,2026-02-25,ON_TIME,79.0,25118.362695,0.4517934905660377,27488.019553018865,2026-02
64503,1,1917,EMED  2.375 X 2.75 PRTD DRESS,EMED      ,EMED Technologies Corp,MEDICAL   ,360000.0,0.12,43200.0,2025-08-25,2026-06-30,14,2026-02-25,2026-03-11,ON_TIME,111.0,18559.439999999995,0.4433036673975664,19150.718431574867,2026-03
64187,1,5342,ISI LARGE ALUMI-HAND 760,ISI       ,Instrument Specialists Inc,MEDICAL   ,6900.0,8.47,58443.0,2025-05-16,2026-04-15,0,2026-02-25,2026-02-25,ON_TIME,49.0,21331.598400000003,0.4014981818181818,23464.75824,2026-02
64978,1,4804,"KCI PEEL AND PLACE PREVENA LONG (35Cm)-416697, Rev D",KCI IRE   ,KCII-IRE-IRM,MEDICAL   ,20000.0,3.4189,68378.0,2026-02-09,2026-07-22,0,2026-02-25,2026-02-25,ON_TIME,147.0,37319.49999999999,0.5457822691508964,37319.5,2026-02
64917,1,7236,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,HARMAC    ,"Harmac Medical Products, Inc",Drape&Mask,50000.0,0.5322,26610.0,2026-01-20,2026-05-26,0,2026-02-25,2026-02-25,ON_TIME,90.0,14690.350000000002,0.5520612551672305,14690.350000000002,2026-02
64918,1,7236,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,HARMAC    ,"Harmac Medical Products, Inc",Drape&Mask,50000.0,0.5322,26610.0,2026-01-20,2026-06-22,0,2026-02-25,2026-02-25,ON_TIME,117.0,14690.350000000002,0.5520612551672305,14690.350000000002,2026-02
64140,1,7751,PERIOSCIENCES AO PROVANTAGE GEL 30 mL,PERIO     ,PerioSciences,Filling OP,35000.0,4.15,145250.0,2025-05-06,2026-02-20,0,2026-02-25,2026-02-25,LATE,-5.0,57469.125000000015,0.3956566265060242,57469.125000000015,2026-02
64140,2,7738,PERIOSCIENCES AO PROVANTAGE GEL 15ml,PERIO     ,PerioSciences,Filling OP,20000.0,2.58,51600.0,2025-05-06,2026-02-20,0,2026-02-25,2026-02-25,LATE,-5.0,28537.74,0.5530569767441861,28537.74,2026-02
64919,1,7236,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev C.,HARMAC    ,"Harmac Medical Products, Inc",Drape&Mask,50000.0,0.5322,26610.0,2026-01-20,2026-08-03,0,2026-02-25,2026-02-25,ON_TIME,159.0,14690.350000000002,0.5520612551672305,14690.350000000002,2026-02
64680,1,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,1943.0,3886.0,2025-10-14,,14,2026-02-25,2026-03-11,NO_DEADLINE,,1509.4444560000002,0.3884314091610911,1509.444456,2026-03
64680,2,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,3.0,196.5,589.5,2025-10-14,,14,2026-02-25,2026-03-11,NO_DEADLINE,,187.528545,0.3181145801526717,187.52854499999995,2026-03
64680,3,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,1.0,165.0,165.0,2025-10-14,,14,2026-02-25,2026-03-11,NO_DEADLINE,,4.008499999999998,0.0242939393939393,4.008499999999985,2026-03
64689,1,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,3.0,1943.0,5829.0,2025-10-20,2025-12-28,14,2026-02-25,2026-03-11,LATE,-73.0,2264.1666840000003,0.3884314091610911,2264.166684,2026-03
64689,2,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,2.0,195.0,390.0,2025-10-20,2025-12-28,14,2026-02-25,2026-03-11,LATE,-73.0,-11.602495999999974,-0.0297499897435896,-11.602495999999944,2026-03
64689,3,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,119.0,119.0,2025-10-20,2025-12-28,14,2026-02-25,2026-03-11,LATE,-73.0,50.6335,0.4254915966386554,50.63349999999999,2026-03
64690,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,196.5,196.5,2025-10-21,2026-01-04,14,2026-02-25,2026-03-11,LATE,-66.0,73.85871,0.3758712977099236,73.85870999999999,2026-03
64692,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,2.0,196.5,393.0,2025-10-21,2025-12-27,14,2026-02-25,2026-03-11,LATE,-74.0,147.71742,0.3758712977099236,147.71741999999998,2026-03
64692,2,606,MEDISTRIP 1/8 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,193.8,193.8,2025-10-21,2025-12-27,14,2026-02-25,2026-03-11,LATE,-74.0,59.89146500000001,0.3090374871001032,59.891465000000004,2026-03
64694,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,18.0,119.0,2142.0,2025-10-21,2026-01-23,14,2026-02-25,2026-03-11,LATE,-47.0,893.6976600000002,0.4172257983193277,893.6976599999999,2026-03
64712,1,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,1.0,1943.0,1943.0,2025-10-27,2026-01-04,14,2026-02-25,2026-03-11,LATE,-66.0,754.7222280000001,0.3884314091610911,754.722228,2026-03
64712,2,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,3.0,195.0,585.0,2025-10-27,2026-01-04,14,2026-02-25,2026-03-11,LATE,-66.0,-17.40374399999996,-0.0297499897435896,-17.403743999999918,2026-03
64712,3,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,1.0,119.0,119.0,2025-10-27,2026-01-04,14,2026-02-25,2026-03-11,LATE,-66.0,50.6335,0.4254915966386554,50.63349999999999,2026-03
64712,4,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,4.0,196.5,786.0,2025-10-27,2026-01-04,14,2026-02-25,2026-03-11,LATE,-66.0,250.03806,0.3181145801526717,250.03805999999994,2026-03
64715,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,8.0,119.0,952.0,2025-10-28,2025-12-06,14,2026-02-25,2026-03-11,LATE,-95.0,397.19896000000006,0.4172257983193277,397.19896,2026-03
64725,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,2.0,196.5,393.0,2025-11-05,2026-01-11,14,2026-02-25,2026-03-11,LATE,-59.0,147.71742,0.3758712977099236,147.71741999999998,2026-03
64726,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,3.0,196.5,589.5,2025-11-05,2026-01-09,14,2026-02-25,2026-03-11,LATE,-61.0,221.57613,0.3758712977099236,221.57612999999998,2026-03
64744,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,CENTURION ,Centurion Medical Products Corp,MEDICAL   ,4.0,119.0,476.0,2025-11-11,2026-04-20,14,2026-02-25,2026-03-11,ON_TIME,40.0,198.59948000000003,0.4172257983193277,198.59948,2026-03
64744,2,610,MEDISTRIP 1 IN X 4 IN BULK,CENTURION ,Centurion Medical Products Corp,MEDICAL   ,18.0,196.5,3537.0,2025-11-11,2026-04-20,14,2026-02-25,2026-03-11,ON_TIME,40.0,1329.45678,0.3758712977099236,1329.4567799999998,2026-03
64747,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,8.0,119.0,952.0,2025-11-12,2025-12-20,14,2026-02-25,2026-03-11,LATE,-81.0,397.19896000000006,0.4172257983193277,397.19896,2026-03
64748,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,2.0,196.5,393.0,2025-11-12,2026-01-18,14,2026-02-25,2026-03-11,LATE,-52.0,147.71742,0.3758712977099236,147.71741999999998,2026-03
64750,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,3.0,196.5,589.5,2025-11-12,2026-01-16,14,2026-02-25,2026-03-11,LATE,-54.0,221.57613,0.3758712977099236,221.57612999999998,2026-03
64761,1,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,4.0,1943.0,7772.0,2025-11-18,2026-01-26,14,2026-02-25,2026-03-11,LATE,-44.0,3018.8889120000003,0.3884314091610911,3018.888912,2026-03
64761,2,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,3.0,195.0,585.0,2025-11-18,2026-01-26,14,2026-02-25,2026-03-11,LATE,-44.0,-17.40374399999996,-0.0297499897435896,-17.403743999999918,2026-03
64761,3,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,119.0,119.0,2025-11-18,2026-01-26,14,2026-02-25,2026-03-11,LATE,-44.0,50.6335,0.4254915966386554,50.63349999999999,2026-03
64761,4,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,196.5,196.5,2025-11-18,2026-01-26,14,2026-02-25,2026-03-11,LATE,-44.0,62.50951499999999,0.3181145801526717,62.509514999999986,2026-03
64791,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,196.5,196.5,2025-12-03,2026-01-19,14,2026-02-25,2026-03-11,LATE,-51.0,73.85871,0.3758712977099236,73.85870999999999,2026-03
64798,1,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,165.0,330.0,2025-12-08,2026-02-18,14,2026-02-25,2026-03-11,LATE,-21.0,8.016999999999996,0.0242939393939393,8.01699999999997,2026-03
64798,2,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,1943.0,3886.0,2025-12-08,2026-02-18,14,2026-02-25,2026-03-11,LATE,-21.0,1509.4444560000002,0.3884314091610911,1509.444456,2026-03
64798,3,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,3.0,195.0,585.0,2025-12-08,2026-02-18,14,2026-02-25,2026-03-11,LATE,-21.0,-17.40374399999996,-0.0297499897435896,-17.403743999999918,2026-03
64798,4,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,6.0,196.5,1179.0,2025-12-08,2026-02-18,14,2026-02-25,2026-03-11,LATE,-21.0,375.05709,0.3181145801526717,375.0570899999999,2026-03
64817,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,196.5,196.5,2025-12-10,2026-02-23,14,2026-02-25,2026-03-11,LATE,-16.0,73.85871,0.3758712977099236,73.85870999999999,2026-03
64819,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,6.0,196.5,1179.0,2025-12-10,2026-02-18,14,2026-02-25,2026-03-11,LATE,-21.0,443.15226,0.3758712977099236,443.15225999999996,2026-03
64819,2,606,MEDISTRIP 1/8 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,193.8,193.8,2025-12-10,2026-02-18,14,2026-02-25,2026-03-11,LATE,-21.0,59.89146500000001,0.3090374871001032,59.891465000000004,2026-03
64821,2,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,16.0,119.0,1904.0,2025-12-10,2026-03-14,14,2026-02-25,2026-03-11,ON_TIME,3.0,794.3979200000001,0.4172257983193277,794.39792,2026-03
64821,3,606,MEDISTRIP 1/8 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,193.8,193.8,2025-12-10,2026-03-14,14,2026-02-25,2026-03-11,ON_TIME,3.0,59.89146500000001,0.3090374871001032,59.891465000000004,2026-03
64823,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,4.0,196.5,786.0,2025-12-10,2026-02-13,14,2026-02-25,2026-03-11,LATE,-26.0,295.43484,0.3758712977099236,295.43483999999995,2026-03
64829,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,4.0,196.5,786.0,2025-12-17,2026-02-23,14,2026-02-25,2026-03-11,LATE,-16.0,295.43484,0.3758712977099236,295.43483999999995,2026-03
64835,1,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,1943.0,1943.0,2025-12-23,2026-03-01,14,2026-02-25,2026-03-11,LATE,-10.0,754.7222280000001,0.3884314091610911,754.722228,2026-03
64835,2,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,195.0,195.0,2025-12-23,2026-03-01,14,2026-02-25,2026-03-11,LATE,-10.0,-5.801247999999987,-0.0297499897435896,-5.801247999999972,2026-03
64835,3,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,196.5,196.5,2025-12-23,2026-03-01,14,2026-02-25,2026-03-11,LATE,-10.0,62.50951499999999,0.3181145801526717,62.509514999999986,2026-03
64837,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,119.0,119.0,2025-12-23,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,49.64987000000001,0.4172257983193277,49.64987,2026-03
64840,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,119.0,1190.0,2025-12-29,2026-02-03,14,2026-02-25,2026-03-11,LATE,-36.0,496.4987000000001,0.4172257983193277,496.4987,2026-03
64841,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,3.0,196.5,589.5,2025-12-29,2026-03-01,14,2026-02-25,2026-03-11,LATE,-10.0,221.57613,0.3758712977099236,221.57612999999998,2026-03
64845,1,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,5.0,165.0,825.0,2025-12-29,2026-01-25,14,2026-02-25,2026-03-11,LATE,-45.0,20.04249999999999,0.0242939393939393,20.042499999999922,2026-03
64845,2,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,1943.0,3886.0,2025-12-29,2026-01-25,14,2026-02-25,2026-03-11,LATE,-45.0,1509.4444560000002,0.3884314091610911,1509.444456,2026-03
64845,3,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,195.0,390.0,2025-12-29,2026-01-25,14,2026-02-25,2026-03-11,LATE,-45.0,-11.602495999999974,-0.0297499897435896,-11.602495999999944,2026-03
64845,4,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,196.5,393.0,2025-12-29,2026-01-25,14,2026-02-25,2026-03-11,LATE,-45.0,125.01903,0.3181145801526717,125.01902999999997,2026-03
64850,2,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,119.0,119.0,2025-12-30,2026-04-06,14,2026-02-25,2026-03-11,ON_TIME,26.0,49.64987000000001,0.4172257983193277,49.64987,2026-03
64872,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,8.0,119.0,952.0,2026-01-06,2026-02-13,14,2026-02-25,2026-03-11,LATE,-26.0,397.19896000000006,0.4172257983193277,397.19896,2026-03
64890,1,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,2.0,1943.0,3886.0,2026-01-13,2026-03-22,14,2026-02-25,2026-03-11,ON_TIME,11.0,1509.4444560000002,0.3884314091610911,1509.444456,2026-03
64890,2,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,4.0,195.0,780.0,2026-01-13,2026-03-22,14,2026-02-25,2026-03-11,ON_TIME,11.0,-23.204991999999947,-0.0297499897435896,-23.204991999999887,2026-03
64890,3,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,119.0,119.0,2026-01-13,2026-03-22,14,2026-02-25,2026-03-11,ON_TIME,11.0,50.6335,0.4254915966386554,50.63349999999999,2026-03
64896,1,606,MEDISTRIP 1/8 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,1.0,193.8,193.8,2026-01-13,2026-03-21,14,2026-02-25,2026-03-11,ON_TIME,10.0,59.89146500000001,0.3090374871001032,59.891465000000004,2026-03
64902,1,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,165.0,330.0,2026-01-19,2026-03-29,14,2026-02-25,2026-03-11,ON_TIME,18.0,8.016999999999996,0.0242939393939393,8.01699999999997,2026-03
64902,2,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,4.0,1943.0,7772.0,2026-01-19,2026-03-29,14,2026-02-25,2026-03-11,ON_TIME,18.0,3018.8889120000003,0.3884314091610911,3018.888912,2026-03
64902,3,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,2.0,195.0,390.0,2026-01-19,2026-03-29,14,2026-02-25,2026-03-11,ON_TIME,18.0,-11.602495999999974,-0.0297499897435896,-11.602495999999944,2026-03
64902,4,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,4.0,119.0,476.0,2026-01-19,2026-03-29,14,2026-02-25,2026-03-11,ON_TIME,18.0,202.534,0.4254915966386554,202.53399999999996,2026-03
64902,5,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,6.0,196.5,1179.0,2026-01-19,2026-03-29,14,2026-02-25,2026-03-11,ON_TIME,18.0,375.05709,0.3181145801526717,375.0570899999999,2026-03
64916,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,119.0,1190.0,2026-01-20,2026-02-28,14,2026-02-25,2026-03-11,LATE,-11.0,496.4987000000001,0.4172257983193277,496.4987,2026-03
64922,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,13.0,119.0,1547.0,2026-01-20,2026-04-26,14,2026-02-25,2026-03-11,ON_TIME,46.0,645.4483100000001,0.4172257983193277,645.44831,2026-03
64929,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,8.0,119.0,952.0,2026-01-27,2026-03-07,14,2026-02-25,2026-03-11,LATE,-4.0,397.19896000000006,0.4172257983193277,397.19896,2026-03
64930,1,609,MEDISTRIP 1/4 IN X 3 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,74.0,119.0,8806.0,2026-01-27,2026-05-02,14,2026-02-25,2026-03-11,ON_TIME,52.0,3674.090380000001,0.4172257983193277,3674.0903799999996,2026-03
64960,1,610,MEDISTRIP 1 IN X 4 IN BULK,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,3.0,196.5,589.5,2026-02-04,2026-04-13,14,2026-02-25,2026-03-11,ON_TIME,33.0,221.57613,0.3758712977099236,221.57612999999998,2026-03
64971,1,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,1.0,165.0,165.0,2026-02-05,2026-04-12,14,2026-02-25,2026-03-11,ON_TIME,32.0,4.008499999999998,0.0242939393939393,4.008499999999985,2026-03
64971,2,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,3.0,1943.0,5829.0,2026-02-05,2026-04-12,14,2026-02-25,2026-03-11,ON_TIME,32.0,2264.1666840000003,0.3884314091610911,2264.166684,2026-03
64971,3,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,1.0,195.0,195.0,2026-02-05,2026-04-12,14,2026-02-25,2026-03-11,ON_TIME,32.0,-5.801247999999987,-0.0297499897435896,-5.801247999999972,2026-03
64971,4,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,3.0,119.0,357.0,2026-02-05,2026-04-12,14,2026-02-25,2026-03-11,ON_TIME,32.0,151.9005,0.4254915966386554,151.90049999999997,2026-03
64971,5,3853,MEDISTRIP 1 IN X 4 IN BULK NON-STERILE,MEDL SLOV ,Medline Assembly Slovakia S.R.O,MEDICAL   ,5.0,196.5,982.5,2026-02-05,2026-04-12,14,2026-02-25,2026-03-11,ON_TIME,32.0,312.54757499999994,0.3181145801526717,312.54757499999994,2026-03
64974,1,3849,MEDISTRIP 1/4 IN X 1.5 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,165.0,165.0,2026-02-06,2026-04-13,14,2026-02-25,2026-03-11,ON_TIME,33.0,4.008499999999998,0.0242939393939393,4.008499999999985,2026-03
64974,2,3850,MEDISTRIP 1/2 IN X 4 IN BULK NONSTERILE 3/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,4.0,1943.0,7772.0,2026-02-06,2026-04-13,14,2026-02-25,2026-03-11,ON_TIME,33.0,3018.8889120000003,0.3884314091610911,3018.888912,2026-03
64974,3,3851,MEDISTRIP 1/4 IN X 4 IN BULK NON-STERILE 5/CD,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,5.0,195.0,975.0,2026-02-06,2026-04-13,14,2026-02-25,2026-03-11,ON_TIME,33.0,-29.00623999999993,-0.0297499897435896,-29.00623999999986,2026-03
64974,4,3852,MEDISTRIP 1/4 IN X 3 IN BULK NON-STERILE,MEDL EURO ,Medline Assembly France SAS,MEDICAL   ,1.0,119.0,119.0,2026-02-06,2026-04-13,14,2026-02-25,2026-03-11,ON_TIME,33.0,50.6335,0.4254915966386554,50.63349999999999,2026-03
