Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Sterile,,,,,,,,
Pre-Sterile ,,ItemCode,ItemDescription,Price,Cost,GP,Gp%,
,,5670,MPM Regenecare HA Spray 4 fl.oz. MP00117,2.34,1.5559,0.7840999999999998,0.503952696188701,
,,5671,MPM OraMagic Rx 12oz MP00213,3.56,1.911801,1.648199,0.46297724719101124,
,,5672,MPM OraMagic Rx 2oz MP00222,1.36,1.280146,0.07985400000000009,0.0587161764705883,
,,5673,MPM OraMagic Plus 2oz MP00223,1.68,1.538723,0.14127699999999987,0.08409345238095231,
,,5674,MPM OraMagic Plus 8oz MP00224,2.45,1.868827,0.5811730000000002,0.23721346938775514,
,,5780,MPM WOUNDGARD 2X2 MP00091C STERILE BORDERED GAUZE 30/BX;4 BX/CS,0.08,0.029288,0.050712,0.6339,
,,5782,MPM WOUNDGARD 6X6 MP00096C STERILE BORDERED GAUZE 30/BX;4 BX/CS,0.22,0.133888,0.086112,0.3914181818181818,
,,5783,MPM MULTI LAYER 6X6 MP00070 STERILE WOUND DRSG 30/BX;4 BX/CS,0.189,0.131796,0.057204000000000005,0.3026666666666667,
,,5801,MPM WOUNDGARD 4X4 MP00092C STERILE BORDERED GAUZE 30/BX;4 BX/CS,0.11,0.060668,0.049332,0.4484727272727273,
,,5802,MPM MULTI LAYER 7X8 MP00170 STERILE NONBORDER DRSG 30/BX;4 BX/CS,0.28,0.16213,0.11787000000000003,0.4209642857142858,
,,5803,MPM WOUNDGARD 5X5 MP00094C STERILE BORDERED GAUZE 30/BX;4 BX/CS,0.2,0.093094,0.10690600000000001,0.5345300000000001,
,,5807,"""PURGE"" ALUMI-HAND XL 761 .040"" SBS CARTON 13.75""X3.0"" X 13.5""",0.958,0.780316,0.17768399999999995,0.18547390396659705,
,,5808,"""PURGE""ALUMI-HAND LARGE 760 .040"" SBS CARTON 13.75""X3.0"" X 13.5""",0.958,0.780316,0.17768399999999995,0.18547390396659705,
,,5835,MPM REPEL 4X4 MP00082 STERILE COMPOSITE DRESSING 30/BX;4 BX/CS,0.37,0.08891,0.28109,0.7597027027027027,
,,5836,MPM REPEL 6X6 MP00084 STERILE COMPOSITE DRESSING 30/BX;4 BX/CS,0.517,0.208154,0.308846,0.5973810444874275,
,,5837,MPM REPEL 6X8 MP00086 STERILE COMPOSITE DRESSING 30/BX;4 BX/CS,0.719,0.28242,0.43657999999999997,0.6072044506258693,
,,5840,MPM NON-BORDERED FOAM DRESSING 6X6 MP00512,2.05,1.585778,0.4642219999999999,0.22644975609756096,
,,5841,MPM EXCEL NON-BORDERED FOAM DRESSING 4X5 MP00521CN,0.904,0.739423,0.16457699999999997,0.18205420353982296,
,,5842,"MPM FOAM CIRCULAR FENESTRATED DRESSING 4"" DIAMETER MP00501",0.729,0.627578,0.10142200000000001,0.13912482853223596,
,,5843,"MEDLINE 6.14"" X 4.17"" HYDROCOLLOID C STEP DRSG",2.63,1.836128,0.7938719999999999,0.30185247148288974,
,,5856,"PM047 4.125""x.625""x 6.125"" UNPRINTED SBS CARTON .018",0.614,0.359824,0.254176,0.41396742671009773,
,,5857,MPM MULTI LAYER 8X10 MP00171 STERILE NONBRDRD DRSG 30/BX;4 BX/CS,0.35,0.23012,0.11987999999999999,0.3425142857142857,
,,5858,MPM MULTI LAYER 4X4 MP00072 STERILE WOUND DRSG 30/BX;4 BX/CS,0.086,0.060668,0.025331999999999993,0.2945581395348837,
,,5859,"MPM MP00990 DRY VEIL CONTACT LAYER 36""X36"" (48ea/CS)",2,1.152521,0.8474790000000001,0.42373950000000005,
,,5860,"4"" X 4"" MILLIKEN AGILE FIBRIL DRESSING",0.87,0.595392,0.27460799999999996,0.3156413793103448,
,,5861,"4"" X 10"" MILLIKEN AGILE FIBRIL DRESSING",3.19,1.843419,1.346581,0.4221257053291536,
,,5863,MPM WOUNDGARD 6X8 MP00099C STERILE BORDERED GAUZE 30/BX;4 BX/CS,0.26,0.17782,0.08218,0.3160769230769231,
,,5866,CS FMP-413 7 IN 4.0 MIL HDPE/HDPE-LLDPE/PEELABLE,1e-06,1e-06,0,0,
,,5868,"MPM MP00991 CONFORM NET 24""X36"" (48ea/CS)",1.15,0.717556,0.43244399999999994,0.3760382608695652,
,,5869,"MPM MP00992 CONFORM NET 12""X24"" (48ea/CS)",0.85,0.63806,0.21194000000000002,0.24934117647058826,
,,5870,"3""x3"" GAUZE PAD IN POUCH - 2 PER/POUCH, 500 POUCH/CS",0.175,0.000104,0.174896,0.9994057142857143,
,,5871,ALCOHOL PREP PAD 6x6cm -12x15cm WIPES FOLDED,0.054,0.038702,0.015297999999999999,0.28329629629629627,
,,5895,"""PURGE""PHARMCHEM PRINTED PPG-30 PPR 14.125 IN",0.123593,0.138398,-0.014804999999999999,-0.11978833752720623,
,,5910,ISI DURAHAND EXTRA LARGE,7.2,5.247913,1.9520870000000006,0.2711231944444445,
,,5912,ISI DURAHAND LARGE - DH-102,6.3,4.07797,2.22203,0.35270317460317463,
,,5939,MPM COM10 CoMatryx Surgical Collagen 2.5 mL,7.5,3.681058,3.818942,0.5091922666666666,
,,5951,GEMBIO MOXI Z CASSETTE TYPE S MXC002,33.5,31.70206,1.7979400000000005,0.05366985074626867,
,,5952,GEMBIO MOXI Z CASSETTE TYPE M MXC001,33.5,31.70206,1.7979400000000005,0.05366985074626867,
,,5953,GEMBIO MOXI FLOW CASSETTE TYPE MF-S MXC020,34.25,34.085088,0.16491200000000106,0.00481494890510952,
,,5954,GEMBIO MOXI FLOW CASSETTE TYPE MF-M MXC021,34.25,34.085088,0.16491200000000106,0.00481494890510952,
,,5955,GEMBIO MOXI GO CASSETTE TYPE S+ MXC030,34.25,32.385063,1.8649369999999976,0.054450715328467084,
,,5956,Stainless Steel Trocar----Female Disposable Kits (20-pack),10.62,5.288576,5.331423999999999,0.5020173258003766,
,,5957,Stainless Steel Trocar----Female Disposable Kits (4-pack),10.62,5.288576,5.331423999999999,0.5020173258003766,
,,5958,Stainless Steel Trocar----Male Disposable kits (20-Pack),10.62,5.288576,5.331423999999999,0.5020173258003766,
,,5959,Stainless Steel Trocar----Male Disposable kits (4-Pack),10.62,5.288576,5.331423999999999,0.5020173258003766,
,,5970,GEMBIO TOP FILM LAMINATE CASSETTE MOXI Z11180-001 REV,1.09,0.651016,0.43898400000000004,0.40273761467889907,
,,5971,GEMBIO BOTTOM FILM LAMINATE CASSETTE MOXI Z11181-001 REV A,0.73,0.585594,0.14440600000000003,0.19781643835616444,
,,5972,GEMBIO TOP FILM LAMINATE CASSETTE MOXI FLOW11182-001 REV,0.73,0.658621,0.07137899999999997,0.09777945205479448,
,,5973,GEMBIO BOTTOM FILM LAMINATE CASSETTE MOXI FLOW11183-001 REV,1.09,0.632629,0.4573710000000001,0.4196064220183487,
,,5975,"MEDLINE SUREFILM 2"" X 11 YARDS MSC2402",79.89,60.90248,18.987520000000004,0.23767079734635127,
,,5979,"MEDLINE SUREFILM 4"" X 11 YARDS MSC2404",133.84,118.011656,15.828344000000001,0.118263179916318,
,,5989,GEMBIO MOXI CASSETTES CLAMSHELL,0.73,0.734292,-0.0042919999999999625,-0.00587945205479447,
,,6002,MPM CATHETER ANCHOR 3.5 X 4  OST0001,0.5638,0.652639,-0.088839,-0.15757183398368216,
,,6007,ARGENTUM SILVERLON DRESSING 4.5X12  ID-512,3.56,2.14252,1.4174799999999999,0.3981685393258427,
,,6008,"MEDLINE CURAD MEDISTRIP 1/4 X 1.5 IN, STERILE NON250114",71.94,42.756069,29.183931,0.40567043369474565,
,,6009,MEDLINE CURAD MEDISTRIP 1/8 X 3 IN STERILE NON250318,63.44,66.184032,-2.7440320000000042,-0.043253972257251014,
,,6010,MEDLINE CURAD MEDISTRIP 1/2 X 4 IN STERILE NON250412,102,63.340987,38.659013,0.379009931372549,
,,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,127.14,68.433493,58.706507,0.461746948246028,
,,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,66.77,18.958796,47.811204,0.7160581698367531,
,,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,123,63.329474,59.670526,0.4851262276422764,
,,6015,BAYER HANDISTRIP AND DISPOSABLE COMBO 85258346 JAPAN REV.1,1.6348,1.487363,0.14743700000000004,0.09018656716417912,
,,6021,HARMAC 1.2 FILTER MEMBRANE  P2835019,0.5725,0.188531,0.383969,0.6706882096069869,
,,6022,"ACM SURGICAL 4""X5"" COLLAGEN DRSG MP00334",20,12.066291,7.933709,0.39668545,
,,6023,"ACM SURGICAL 3""x3"" COLLAGEN DRSG MP00333",37,20.326772,16.673228,0.4506277837837838,
,,6024,"ACM SURGICAL 7""x7"" COLLAGEN DRSG MP00337",50.5,28.932124,21.567876,0.4270866534653465,
,,6038,MEDLINE SURESITE 2.375 x 2.75 MSC2302,16.88,16.214676,0.6653239999999983,0.039414928909952504,
,,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,20.6,8.468833,12.131167000000001,0.5888916019417476,
,,6040,MEDLINE SURESITE 4 X 4.75 MSC2304CS,82.44,48.726711,33.713288999999996,0.4089433406113537,
,,6050,HARMAC PRTD DRAPE ASSEMBLY W/LABEL P3113250 REV.B,0.5322,0.345021,0.18717899999999998,0.35170800450958284,
,,6052,PHARMCHEM DRUGS OF ABUSE PATCH / UDI 50CT,1.512,0.612826,0.899174,0.5946917989417989,
,,6054,PHARMCHEM DRUGS OF ABUSE PATCH UDI  10CT,1.596,0.529765,1.066235,0.6680670426065163,
,,6059,WC Collagen Powder 15 Day Kit MP01015,67.58,68.128135,-0.548135000000002,-0.00811090559337085,
,,6065,"MEDLINE SUREVIEW IV 2.75"" X 2.375"" MSC2502",36.38,22.312031,14.067969000000002,0.38669513468938976,
,,6066,"MEDLINE SUREVIEW IV 4"" X 4.75"" MSC2504",79.98,3.155801,76.82419900000001,0.960542623155789,
,,6073,MEDLINE SURESITE MATRIX 4 X 4.5 MSC2204,57.1,29.85469,27.24531,0.4771507880910683,
,,6074,MEDLINE SURESITE MATRIX 6X8 MSC2206,129.18,27.682195,101.497805,0.7857083526861743,
,,6075,MEDLINE SURESITE TRANSPARENT FILM DRSG 2X3 MSC2002,76.16,33.31619,42.84381,0.5625500262605042,
,,6076,MEDLINE SURESITE TRANSPARENT FILM DRSG 4X5 MSC2104,65,0,65,1,
,,6089,MEDLINE SURESITE 123 + PAD MSC2603,54.84,34.441267,20.398733,0.37196814369073666,
,,6090,MEDLINE MSC2605,56.88,29.409144,27.470856,0.4829616033755274,
,,6091,MEDLINE MSC2610,58.44,50.171688,8.268311999999995,0.14148377823408614,
,,6092,MEDLINE SURESITE 123 TRANS. DRSNG  MSC2703,52.52,40.384662,12.135338000000004,0.23106127189642048,
,,6093,"MEDLINE 4.75"" x 4.0"" Suresite 123 Trans. Film MSC2705",46.82,44.510314,2.3096859999999992,0.04933118325501921,
,,6094,MEDLINE MSC2706,67.77,56.326528,11.443471999999993,0.1688574885642614,
,,6095,MEDLINE SURESITE 123 TRANS FILM DRSNG MSC2710,57.08,26.083054,30.996945999999998,0.543043903293623,
,,6096,"MEDLINE SURESITE MSC2712  12.0"" X 8.0""",121.86,65.284333,56.575666999999996,0.46426774167076973,
,,6097,MEDLINE TRANSPARENT SURESITE 123 FILM DRSNG MSC2701,80.04,8.503026,71.536974,0.8937652923538231,
,,6117,"4"" X 4"" FENESTRATED MILLIKEN AGILE FIBRIL DRESSING",1.39,0.690139,0.699861,0.5034971223021583,
,,6118,"2"" X 2"" MILLIKEN AGILE FIBRIL DRESSING",1.29,0.547979,0.742021,0.5752100775193799,
,,6141,MPM Excel Foam Non-Bordered 8x10 Dressing MP00528,3.26,2.734995,0.5250049999999997,0.16104447852760728,
,,6145,MEDLINE/GLORY SUN SAFE SECURE FOAM BASE,0.36,0.1916,0.1684,0.8789144050104384,
,,6161,VENTRIS 0.5 GRAM COLLAGEN POWDER IN A BELLOW BOTTLE,33.65,8.314071,25.335929,0.7529250817236256,
,,6162,VENTRIS 1 GRAM COLLAGEN POWDER IN A BELLOW BOTTLE,39.77,8.613657,31.156343000000003,0.7834132009052049,
,,6163,VENTRIS 1.3 GRAM COLLAGEN POWDER IN A BELLOW BOTTLE,90,6.728924,83.271076,12.375095334707302,
,,6164,MPM ANCHOR SECUREMENT  OST0001,0.4,0.259158,0.14084200000000002,0.352105,
,,6165,"ACM SURGICAL 8""x12"" COLLAGEN DRSG MP00329",67,21.858287,45.141712999999996,2.0651990249739147,
,,6168,MCKESSON 1800P 1 GR COLLAGEN POWDER,418.1,190.018976,228.081024,0.5455178761061947,
,,6170,MPM WOUNDGARD 4X4 MP00092D STERILE BORDERED GAUZE 15/BX; 8BX/CS,0.11,0.065898,0.044102,0.40092727272727274,
,,6172,MPM MP00411 COMPLETE MD 1 GRAM COLLAGEN POWDER,3.25,1.816939,1.433061,0.44094184615384613,
,,6196,"RCTS 1.5"" X 1.5"" OCCLUSIVE DRESSING",1200,278.776266,921.2237339999999,3.304527129292993,
,,6214,"MPM 2""X2"" Triple Helix Collagen Dressing Sterile MP00310",2.77,0.898951,1.8710490000000002,0.6754689530685921,
,,6215,"PURGEMPM SPOT DRSG MP00499 3.625""x3.3125""x6.875"" SBS .018"" R0720",0.2549,0.43932,-0.18441999999999997,-0.7234994115339347,
,,6221,"MEDLINE CUR5001V1 CURAD 4""X4"" 4CT, 24CS",45.36,49.589638,-4.229638000000001,-0.09324598765432102,
,,6222,"MEDLINE CUR5002V1 CURAD, 3/4""X3"", 20CT, 24CS",35.81,42.903803,-7.093803000000001,-0.19809558782463002,
,,6223,"MEDLINE CUR5003V1 CURAD 1.625""X4"" 8CT, 24CS",37.57,42.21725,-4.64725,-0.12369576789992014,
,,6229,IMPACT MEDICAL 1 GM COLLAGEN POWDER,2500,1019.578152,1480.421848,0.5921687392,
,,6230,"IMPACT MEDICAL 2"" X 2"" COLLAGEN PAD",1375,223.758241,1151.241759,0.8372667338181818,
,,6231,"IMPACT MEDICAL 4"" X 4"" COLLAGEN PAD",2375,1314.145788,1060.854212,0.4466754576842105,
,,6261,3.5mm Dia x 7mm Long Collagen Pellet (1 PER VIAL),50,2.401491,47.598509,0.95197018,
,,6281,"WAL5009 EQUATE GENTLE PAPER TAPE 1"" X 4 YD (24/CS)",60.35,50.208,10.142000000000003,0.16805302402651207,
,,6282,"3M 2475P 6.0""",3.830381,3.345493,0.4848880000000002,0.1265900180686987,
,,6283,"3M 1527 6.0""",1.181284,1.029692,0.15159199999999995,0.1283281581736483,
,,6286,PRODUCT INVESTIGATIONS / OCCLUSIVE ADHESIVE PATCH,559,289.704366,269.295634,0.9295532467052983,
,,6305,GEMBIO MOXI Z CASSETTE TYPE M MXC001,64.07,90.17056,-26.10056,-0.4073756828468863,
,,6306,GEMBIO MOXI Z CASSETTE TYPE S MXC002,61.79,77.68856,-15.898559999999996,-0.2572998867130603,
,,6307,GEMBIO MOXI GO CASSETTE TYPE S+ MXC030,66.41,93.825063,-27.415063000000004,-0.4128152838427948,
,,6319,EUROFINS SEMI-OCCLUSIVE STRIP,0.333,0.203547,0.129453,0.3887477477477478,
,,6320,EUROFINS  OCCLUSIVE TEST STRIP,0.6,0.346615,0.25338499999999997,0.4223083333333333,
,,6321,"PLUS RINSE 16OZ (BULK, SILVER)",1.9311,1.315435,0.6156650000000001,0.31881570089586253,
,,6322,"TB THROAT SPRAY 1OZ (BULK, GRN) 40101857",0.9141,0.144869,0.769231,0.8415173394595777,
,,6338,AUSTRALIAN TEA TREE OIL CAS#68647-73-4,0.058823,0.057477,0.001346,0.022882205939853458,
,,6339,THERBR PLUS PMINT RINSE 12/16OZ EXP CLM1557439,23.17,14.900784,8.269216000000002,0.3568932239965473,
,,6352,ISI LARGE ALUMI-HAND 760 NON-STERILE BULK,4.1216,3.761218,0.360382,0.08743740295031055,
,,6356,MPM ACM Surgical Vial/1 gm MP00345,15.5,3.074856,12.425144,0.801622193548387,
,,6368,PLUS RINSE 3OZ (BULK),1.16,1.199002,-0.03900199999999998,-0.033622413793103434,
,,6369,BC POWER DROPS .5OZ (BULK),1.11,0.86455,0.24545000000000006,0.22112612612612617,
,,6370,TB DRY MOUTH TINGLING RINSE 16 OZ BULK 40101908,1.7789,1.611882,0.1670179999999999,0.09388835797402884,
,,6371,TB CBD USERS RINSE 16OZ (BULK),1.7789,1.406674,0.37222599999999995,0.20924503906908762,
,,6372,"TB Dry Mouth Rinse 16oz (4x3pk, CAN, Lab Pak)",22.4268,12.274674,10.152126,0.45267831344641235,
,,6373,THERBR DRY MTH TM RINSE 12/16OZ INTL LP PN: 1549846,22.07,12.274674,9.795326000000001,0.4438299048482103,
,,6374,BC Dry Mouth Rinse 500ml (12pk) PN:20101806,23.4493,12.967314,10.481986000000001,0.44700634986971893,
,,6405,NUTRI TUBE - X SMALL TUBI W/4 ML GEL  NS,0.89,0.192515,0.697485,0.7836910112359551,
,,6406,NUTRI TUBE  - X SMALL TUBI - BULK NS  TT1002XS_S,0.89,0.111715,0.778285,0.8744775280898877,
,,6411,CAREGARD EC002 4X4 STERILE BORDERED GAUZE 30/BX;4 BX/CS,0.095,0,0.095,1,
,,6425,SENSOR CARD MOXI GO TYPE S+ 11498-101 (39138A-00),1.56,1.55854,0.0014600000000000168,0.0009358974358974467,
,,6426,NUTRI TUBE TUBIE TUNNEL SM C/S BULK,9.79,0,9.79,1,
,,6427,SENSOR CARD MOXI Z TYPE M (39138B-00)11499-201 REV B,1.58,1.01462,0.56538,0.35783544303797465,
,,6428,SENSOR CARD MOXI Z TYPE S (39138C-00)11499-202 REV B,1.58,1.01462,0.56538,0.35783544303797465,
,,6429,SENSOR CARD MOXI GO TYPE S+ (39138A-00) 11498-201 Rev A,1.58,1.45394,0.12606000000000006,0.07978481012658231,
,,6432,PHARMCHEM 4X5 OVERLAY ZIPLOCK BULK NS 25CT,0.2997,0.184304,0.11539600000000003,0.3850383717050384,
,,6440,NUTRI TUBE SMALL STRONGHOLD TT1002S_SH,0.99,0.060562,0.929438,0.9388262626262627,
,,6441,NUTRI TUBE MEDIUM STRONGHOLD  TT1002M_SH,1.09,0.065899,1.0241010000000002,0.9395422018348625,
,,6442,NUTRI TUBE LARGE STRONGHOLD  TT1002L_SH,1.19,0.073313,1.116687,0.9383924369747899,
,,6444,SLIQUID Bedroom Kandi  Bubble Bath - Cherry Blossum 6/8.5oz Case,4.32,3.428335,0.8916650000000002,0.2064039351851852,
,,6445,SLIQUID Bedroom Kandi for Men  Eros - Body Lotion - 6/8.5oz Case,4.32,3.2325,1.0875000000000004,0.25173611111111116,
,,6456,SLIQUID Naturals Silk 12/4.2oz CASE,6.24,8.319858,-2.0798579999999998,-0.33331057692307686,
,,6457,SLIQUID Naturals Silk 6/8.5oz CASE,4.32,6.718496,-2.3984959999999997,-0.5552074074074073,
,,6458,SLIQUID Naturals Silk 16/2oz CASE,6.08,6.373461,-0.29346099999999975,-0.04826661184210522,
,,6459,SLIQUID Naturals Satin 12/4.2oz CASE,6.24,9.189748,-2.9497479999999996,-0.47271602564102555,
,,6460,SLIQUID Naturals Satin 6/8.5oz CASE,4.32,8.075061,-3.7550609999999995,-0.8692270833333332,
,,6461,SLIQUID Organics Natural 12/4.2oz CASE,6.24,9.321324,-3.0813240000000004,-0.4938019230769231,
,,6462,SLIQUID Organics Natural 6/8.5oz CASE,4.32,7.698572,-3.378572,-0.7820768518518518,
,,6463,SLIQUID Organics Natural 16/2oz CASE,6.08,7.467622,-1.3876220000000004,-0.228227302631579,
,,6464,SLIQUID Organics Natural Gel 12/4.2oz CASE,6.24,9.561463,-3.3214629999999996,-0.5322857371794871,
,,6465,SLIQUID Organics Natural Gel 6/8.5oz CASE,4.32,7.626369,-3.306369,-0.7653631944444445,
,,6466,SLIQUID Organics Natural Gel 16/2oz CASE,6.08,7.520619,-1.4406189999999999,-0.23694391447368418,
,,6467,SLIQUID Organics Silk 12/4.2oz CASE,6.24,9.171112,-2.9311120000000006,-0.46972948717948726,
,,6468,SLIQUID Organics Silk 6/8.5oz CASE,4.32,7.430901,-3.110901,-0.7201159722222222,
,,6469,SLIQUID Balance Splash Unscented 6/8.5oz Case,4.32,14.458167,-10.138167,-2.346797916666666,
,,6470,SLIQUID Balance Splash Honeydew Cucumber 6/8.5oz Case,4.32,3.428335,0.8916650000000002,0.2064039351851852,
,,6471,Sliquid Organics Shine Toy Cleaner 6/8.5oz Case,4.32,3.2325,1.0875000000000004,0.25173611111111116,
,,6472,PHARMCHEM OVERLAY W/HOLE 25CNT REV.3  NS,0.425,0.608581,-0.18358100000000005,-0.43195529411764716,
,,6473,NUTRI TUBE  XSMALL SENSITIVE TT1002XS_S,0.89,0.087268,0.802732,0.9019460674157304,
,,6474,NUTRI TUBE  SMALL SENSITIVE,0.99,0.087268,0.902732,0.911850505050505,
,,6475,NUTRI TUBE  MEDIUM SENSITIVE TT1002M_S,1.09,0.090625,0.9993750000000001,0.9168577981651377,
,,6476,NUTRI TUBE  LARGE SENSITIVE TT1002L_S,1.19,0.126608,1.063392,0.8936067226890756,
,,6477,NUTRI TUBE XLARGE STRONG HOLD,1.29,0.073682,1.216318,0.9428821705426357,
,,6483,TB MMINT PASTE .75OZ (BULK),0.8861,0.339506,0.546594,0.6168536282586615,
,,6499,MPM ACM Surgical Extra Drsg 1X1 MP00331,30,4.812481,25.187519,0.8395839666666667,
,,6532,"Premiere Enterprises Creme de la Femme, 1.15oz, Cd1F-1",0.92,1.014576,-0.09457599999999988,-0.10279999999999986,
,,6541,Charismo Deko3Pill,7.3344,2.2278,5.1066,0.696253272251309,
,,6542,Charismo Deko3Hair,4.7,1.1139,3.5861,0.763,
,,6560,SLIQUID SWIRL (GREEN APPLE) 12/4.2oz CASE,6.24,8.1375,-1.897499999999999,-0.3040865384615383,
,,6561,SLIQUID SWIRL (BLUE RASPBERRY) 12/4.2oz CASE,6.24,8.1375,-1.897499999999999,-0.3040865384615383,
,,6562,SLIQUID SWIRL (STRAWBERRY POMEGRANATE) 12/4.2oz CASE,6.24,8.1375,-1.897499999999999,-0.3040865384615383,
,,6563,SLIQUID SWIRL (STRAWBERRY POMEGRANATE) 16/2oz CASE,6.08,6.018062,0.06193800000000049,0.01018717105263166,
,,6564,SLIQUID SWIRL (PINK LEMONADE) 12/4.2oz CASE,6.24,8.1375,-1.897499999999999,-0.3040865384615383,
,,6565,SLIQUID SWIRL (BLACKBERRY FIG) 12/4.2oz CASE,6.24,8.1375,-1.897499999999999,-0.3040865384615383,
,,6567,SLIQUID SWIRL (TANGERINE PEACH) 16/2oz CASE,6.08,6.018062,0.06193800000000049,0.01018717105263166,
,,6568,SLIQUID SWIRL (BLUE RASPBERRY) 16/2oz CASE,6.08,6.018062,0.06193800000000049,0.01018717105263166,
,,6569,SLIQUID RIDE BODYWORX - SILK 16/2oz CASE,6.08,7.356796,-1.276796,-0.20999934210526316,
,,6570,SLIQUID RIDE BODYWORX - SILK 12/4.2oz CASE,6.24,8.741683,-2.501683,-0.40091073717948716,
,,6571,SLIQUID RIDE ROCCO - SILK 6/8.5oz CASE,4.32,8.833496,-4.513496,-1.0447907407407406,
,,6572,SLIQUID RIDE BODYWORX - WATER 16/2oz CASE,6.08,6.774791,-0.6947909999999995,-0.1142748355263157,
,,6573,SLIQUID RIDE BODYWORX - WATER 12/4.2oz CASE,6.24,7.82502,-1.58502,-0.2540096153846154,
,,6574,SLIQUID RIDE ROCCO - WATER BASED LUBE 6/8.5oz CASE,4.32,7.905923,-3.5859229999999993,-0.8300747685185184,
,,6575,SLIQUID RIDE BODYWORX - SILICONE 16/2oz CASE,4.8,4.948335,-0.14833500000000033,-0.03090312500000007,
,,6576,SLIQUID SILVER 12/4.2oz CASE,3.6,4.76754,-1.1675400000000002,-0.32431666666666675,
,,6577,SLIQUID SILVER (MULTILINGUAL) 12/4.2oz CASE,3.6,8.865,-5.265000000000001,-1.4625000000000001,
,,6578,SLIQUID SOUL (COCONUT OIL) 16/2oz CASE,6.08,4.7525,1.3274999999999997,0.21833881578947362,
,,6579,SLIQUID BUCK ANGEL'S T-LUBE 12/4.2oz CASE,6.24,8.2855,-2.0455000000000005,-0.32780448717948724,
,,6580,SLIQUID BALANCE - MASSAGE OIL (ESCAPE) 12/4.2oz CASE,6.24,3.428335,2.811665,0.4505873397435897,
,,6581,SLIQUID BALANCE - MASSAGE OIL (ESCAPE) 6/8.5oz CASE,4.32,4.995,-0.6749999999999998,-0.15624999999999994,
,,6582,"Good Clean Love Almost Naked, 4oz. Eng/Fr 200605-EngFrenchEXP-ST",1.35,0.697008,0.6529920000000001,0.48369777777777784,
,,6583,"Good Clean Love Almost Naked, 4oz. Eng/Sp 200605-EngSpanEXP-ST",1.35,0.688108,0.661892,0.4902903703703704,
,,6584,"Good Clean Love Restore, 2oz., 500161-EXP-ST",2.45,0.551516,1.8984840000000003,0.7748914285714287,
,,6608,Good Clean Love Almost Naked,0.01048,0.003287,0.007193,0.686354961832061,
,,6636,TURN THERAPEUTICS 1 GRAM FLEX COLLAGEN IN VIAL,8,2.675447,5.324553,0.665569125,
,,6653,SLIQUID B-VIBE WATERBASED LUBE 12/4.2oz CASE,6.24,7.558379,-1.3183790000000002,-0.21127868589743592,
,,6654,SLIQUID ATHENA'S SPLASH - SWEET TART - 6/8.5oz CASE,4.32,3.428335,0.8916650000000002,0.2064039351851852,
,,6655,SLIQUID BABELUBE SILK 2oz/16 Pack,6.08,6.608461,-0.5284610000000001,-0.08691792763157896,
,,6656,SLIQUID BABELUBE SILK 4.2oz/12 Pack,6.24,8.741683,-2.501683,-0.40091073717948716,
,,6658,SLIQUID LE WAND WATERBASED LUBE 12/4.2oz CASE,6.24,8.968379,-2.7283790000000003,-0.4372402243589744,
,,6659,SLIQUID B-VIBE ORGANIC TOY CLEANER - 6/8.5oz CASE,4.32,4.995,-0.6749999999999998,-0.15624999999999994,
,,6660,SLIQUID LE WAND ORGANIC TOY CLEANER - 6/8.5oz CASE,4.32,4.995,-0.6749999999999998,-0.15624999999999994,
,,6689,SLIQUID SWIRL (TANGERINE PEACH) 12/4.2oz CASE,6.24,8.1375,-1.897499999999999,-0.3040865384615383,
,,6690,SLIQUID ORGANICS (SENSATION) 12/4.2oz CASE,6.24,4.76754,1.4724599999999999,0.23597115384615383,
,,6691,SLIQUID ORGANICS (SENSATION) 6/8.5oz CASE,4.32,3.24754,1.0724600000000004,0.24825462962962971,
,,6692,SLIQUID ORGANICS (SENSATION) 16/2oz CASE,6.08,4.76754,1.3124599999999997,0.21586513157894732,
,,6693,SLIQUID BALANCE - MASSAGE OIL (TRANQUILITY) 12/4.2oz CASE,6.24,3.24754,2.9924600000000003,0.47956089743589747,
,,6694,SLIQUID BALANCE - MASSAGE OIL (SERENITY) 6/8.5oz CASE,4.32,3.24754,1.0724600000000004,0.24825462962962971,
,,6695,SLIQUID BALANCE - MASSAGE OIL (REJUVENATION) 6/8.5oz CASE,4.32,3.24754,1.0724600000000004,0.24825462962962971,
,,6696,SLIQUID ORGANICS (OCEANICS) 12/4.2oz CASE,6.24,3.24754,2.9924600000000003,0.47956089743589747,
,,6697,SLIQUID ORGANICS (OCEANICS) 6/8.5 oz CASE,4.32,3.24754,1.0724600000000004,0.24825462962962971,
,,6698,SLIQUID ORGANICS O GEL - STIMULATING AROUSAL GEL - 20/1oz CASE,9,3.62754,5.37246,0.59694,
,,6699,SLIQUID BALANCE - SPLASH (GRAPEFRUIT THYME) 6/8.5oz CASE,4.32,3.24754,1.0724600000000004,0.24825462962962971,
